CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE
6000000274,6000000274,Shasta County,,18194.4,Onsite Wastewater Treatment System,,Shasta,CA
6000000275,6000000275,Sierra County,,307.44,Onsite Wastewater Treatment System,,Sierra,CA
6000000276,6000000276,Siskiyou County,,4415.04,Onsite Wastewater Treatment System,,Siskiyou,CA
6000000277,6000000277,Solano County,,45143.28,Onsite Wastewater Treatment System,,Solano,CA
6000000278,6000000278,Sonoma County,,49250.88,Onsite Wastewater Treatment System,,Sonoma,CA
6000000279,6000000279,Stanislaus County,,55084.68,Onsite Wastewater Treatment System,,Stanislaus,CA
6000000280,6000000280,Sutter County,,9908.64,Onsite Wastewater Treatment System,,Sutter,CA
6000000281,6000000281,Tehama County,,6534.36,Onsite Wastewater Treatment System,,Tehama,CA
6000000282,6000000282,Trinity County,,1582.56,Onsite Wastewater Treatment System,,Trinity,CA
6000000283,6000000283,Tulare County,,47098.8,Onsite Wastewater Treatment System,,Tulare,CA
6000000284,6000000284,Tuolumne County,,5523.84,Onsite Wastewater Treatment System,,Tuolumne,CA
6000000285,6000000285,Ventura County,,84525.84,Onsite Wastewater Treatment System,,Ventura,CA
6000000286,6000000286,Yolo County,,21669.48,Onsite Wastewater Treatment System,,Yolo,CA
6000000287,6000000287,Yuba County,,8041.32,Onsite Wastewater Treatment System,,Yuba,CA
6000000288,6000000288,Carpinteria Stormwater,['2006-0003-DWQ'],0.0,Phase II MS4,,Santa Barbara,CA
6000000289,6000000289,Loma Linda Stormwater,['2006-0003-DWQ'],0.0,Phase II MS4,,San Bernardino,CA
6000000290,6000000290,Madera Stormwater,['2006-0003-DWQ'],0.0,Phase II MS4,,Madera,CA
6000000291,6000000291,Mountain View stormwater,,0.0,Phase II MS4,,Santa Clara,CA
6000000292,6000000292,Palm Springs Stormwater,,0.0,Phase II MS4,,Riverside,CA
6000000293,6000000293,Pittsburg Stormwater,,0.0,Phase II MS4,,Contra Costa,CA
6000000294,6000000294t0,Fall River Mills Community Services District Wastewater Treatment Facility (Collection: Separate Sewers),['2014-0153-dwq-r5177'],562.0,Collection: Separate Sewers,0.1,Shasta,CA
6000000294,6000000294t1,Fall River Mills Community Services District Wastewater Treatment Facility (Treatment Plant),['2014-0153-dwq-r5177'],562.0,Treatment Plant,0.1,Shasta,CA
6000000295,6000000295t0,Gridley Wastewater Treatment Plant (Collection: Separate Sewers),['R5-2006-0127'],6906.0,Collection: Separate Sewers,1.7,Butte,CA
6000000295,6000000295t1,Gridley Wastewater Treatment Plant (Treatment Plant),['R5-2006-0127'],6906.0,Treatment Plant,1.7,Butte,CA
6000000296,6000000296t0,Klamath Community Services District (Collection: Separate Sewers),['WDR 84-118'],84.0,Collection: Separate Sewers,0.023,Del Norte,CA
6000000296,6000000296t1,Klamath Community Services District (Treatment Plant),['WDR 84-118'],84.0,Treatment Plant,0.023,Del Norte,CA
6000000297,6000000297,Statewide NPS Agriculture: Hydromodification,,0.0,Hydromodification,,Alameda,CA
6000000298,6000000298,Statewide NPS Agriculture: Cropland,,0.0,Agriculture - Cropland,,Alameda,CA
6000000299,6000000299,Statewide NPS Agriculture: Animals,,0.0,Agriculture - Animals,,Alameda,CA
6000000300,6000000300t0,Lake Berryessa Resort Improvement District (Collection: Separate Sewers),['R5-2013-0114'],406.0,Collection: Separate Sewers,0.042,Lake,CA
6000000300,6000000300t1,Lake Berryessa Resort Improvement District (Treatment Plant),['R5-2013-0114'],406.0,Treatment Plant,0.042,Lake,CA
6000000301,6000000301t0,Town of Somoa Wastewater Treatment Facility (Collection: Separate Sewers),['CA1000001'],0.0,Collection: Separate Sewers,0.0,Humboldt,CA
6000000301,6000000301t1,Town of Somoa Wastewater Treatment Facility (Treatment Plant),['CA1000001'],0.0,Treatment Plant,0.0,Humboldt,CA
6000000302,6000000302t0,Mineral Wastewater Treatment Plant (Collection: Separate Sewers),['CA0084069'],630.0,Collection: Separate Sewers,0.07,Tehama,CA
6000000302,6000000302t1,Mineral Wastewater Treatment Plant (Treatment Plant),['CA0084069'],630.0,Treatment Plant,0.07,Tehama,CA
6000000303,6000000303t0,"Waterford, City of  (Collection: Separate Sewers)",['2014-0194-DWQ'],7920.0,Collection: Separate Sewers,0.5,Stanislaus,CA
6000000303,6000000303t1,"Waterford, City of  (Treatment Plant)",['2014-0194-DWQ'],7920.0,Treatment Plant,0.5,Stanislaus,CA
6000000304,6000000304t0,Gualala CSD (Collection: Separate Sewers),['R1-2022-0004'],1884.0,Collection: Separate Sewers,0.131,Sonoma,CA
6000000304,6000000304t1,Gualala CSD (Treatment Plant),['R1-2022-0004'],1884.0,Treatment Plant,0.131,Sonoma,CA
6000000305,6000000305t0,"Paradise, Town of  (Collection: Separate Sewers)",['R5-2016-0023'],90000.0,Collection: Separate Sewers,8.4,Butte,CA
6000000305,6000000305t1,"Paradise, Town of  (Treatment Plant)",['R5-2016-0023'],90000.0,Treatment Plant,8.4,Butte,CA
6000000306,6000000306,Lake Oroville PUD,,10800.0,Collection: Pump Stations,,Butte,CA
6000000306,6000000306t0,Lake Oroville PUD (Collection: Separate Sewers),,10800.0,Collection: Separate Sewers,,Butte,CA
6000000307,6000000307t0,Redlands WWRF (Collection: Separate Sewers),['CAL000490'],65700.0,Collection: Separate Sewers,9.5,San Bernardino,CA
6000000307,6000000307t1,Redlands WWRF (Treatment Plant),['CAL000490'],65700.0,Treatment Plant,9.5,San Bernardino,CA
6000000308,6000000308,Central Basin Municipal Water District,['CA0053911'],0.0,Water Reuse,,Los Angeles,CA
6000000309,6000000309t0,Markleeville Public Utility District (Collection: Separate Sewers),['NO. 6-95-22'],166.0,Collection: Separate Sewers,0.03,Alpine,CA
6000000309,6000000309t1,Markleeville Public Utility District (Treatment Plant),['NO. 6-95-22'],166.0,Treatment Plant,0.03,Alpine,CA
6000000310,6000000310t0,Springville Public Utility District (Collection: Separate Sewers),['NO. 96-195'],510.0,Collection: Separate Sewers,0.06,Tulare,CA
6000000310,6000000310t1,Springville Public Utility District (Treatment Plant),['NO. 96-195'],510.0,Treatment Plant,0.06,Tulare,CA
6000000311,6000000311t0,Advanced Water Treatment Facility  (Treatment Plant),['. R4-2018-0022'],5430.0,Treatment Plant,0.0,Ventura,CA
6000000311,6000000311t1,Advanced Water Treatment Facility  (Water Reuse),['. R4-2018-0022'],5430.0,Water Reuse,0.0,Ventura,CA
6000000313,6000000313t0,Carpinteria Valley Water District (Treatment Plant),"['DWQ- 2014-0194', 'CAC417109']",0.0,Treatment Plant,0.0,Santa Barbara,CA
6000000313,6000000313t1,Carpinteria Valley Water District (Water Reuse),"['DWQ- 2014-0194', 'CAC417109']",0.0,Water Reuse,0.0,Santa Barbara,CA
6000000314,6000000314,Del Puerto Water District,,0.0,Water Reuse,,Stanislaus,CA
6000203200,6000203200t0,San Francisco PUC Collection System (Collection: Combined Sewers),['CA0037664'],582120.0,Collection: Combined Sewers,,San Francisco,CA
6000203200,6000203200t1,San Francisco PUC Collection System (Collection: Interceptor Sewers),['CA0037664'],582120.0,Collection: Interceptor Sewers,,San Francisco,CA
6000203200,6000203200,San Francisco PUC Collection System,['CA0037664'],582120.0,Collection: Pump Stations,,San Francisco,CA
6001001001,6001001001t0,TULELAKE STP (Collection: Separate Sewers),['CA0023272'],889.0,Collection: Separate Sewers,0.16,Modoc,CA
6001001001,6001001001t1,TULELAKE STP (Treatment Plant),['CA0023272'],889.0,Treatment Plant,0.16,Modoc,CA
6001002001,6001002001t0,MONTAGUE WWTF (Collection: Separate Sewers),['WDR 96-068'],1387.0,Collection: Separate Sewers,0.24,Siskiyou,CA
6001002001,6001002001t1,MONTAGUE WWTF (Treatment Plant),['WDR 96-068'],1387.0,Treatment Plant,0.24,Siskiyou,CA
6001003001,6001003001t0,WEAVERVILLE WWTF (Collection: Separate Sewers),['ORDER No. R1-2018-00'],2977.0,Collection: Separate Sewers,0.5,,CA
6001003001,6001003001t1,WEAVERVILLE WWTF (Treatment Plant),['ORDER No. R1-2018-00'],2977.0,Treatment Plant,0.5,,CA
6001004001,6001004001t0,Westport STF (Collection: Separate Sewers),['NO.96-28'],129.0,Collection: Separate Sewers,0.029,,CA
6001004001,6001004001t1,Westport STF (Treatment Plant),['NO.96-28'],129.0,Treatment Plant,0.029,,CA
6001006001,6001006001,Humboldt CSD Collection System,['2006-0003-DWQ'],16200.0,Collection: Separate Sewers,,Humboldt,CA
6001007001,6001007001t0,BLUE LAKE WWTF (Collection: Separate Sewers),['R1-2012-0050'],1076.0,Collection: Separate Sewers,0.18,,CA
6001007001,6001007001t1,BLUE LAKE WWTF (Treatment Plant),['R1-2012-0050'],1076.0,Treatment Plant,0.18,,CA
6001008001,6001008001t0,Ferndale WWTF (Collection: Separate Sewers),['CA0022721'],1350.0,Collection: Separate Sewers,0.55,Humboldt,CA
6001008001,6001008001t1,Ferndale WWTF (Treatment Plant),['CA0022721'],1350.0,Treatment Plant,0.55,Humboldt,CA
6001009001,6001009001t0,FORESTVILLE WWTF (Collection: Separate Sewers),['CA0023043'],837.0,Collection: Separate Sewers,0.13,,CA
6001009001,6001009001t1,FORESTVILLE WWTF (Treatment Plant),['CA0023043'],837.0,Treatment Plant,0.13,,CA
6001010005,6001010005,ELK RIVER WWTF,['CA0024449'],41400.0,Collection: Pump Stations,8.6,Humboldt,CA
6001010005,6001010005t0,ELK RIVER WWTF (Collection: Separate Sewers),['CA0024449'],41400.0,Collection: Separate Sewers,8.6,Humboldt,CA
6001010005,6001010005t1,ELK RIVER WWTF (Treatment Plant),['CA0024449'],41400.0,Treatment Plant,8.6,Humboldt,CA
6001011001,6001011001t0,FORTUNA WWTF (Collection: Separate Sewers),['CA0022730'],11638.0,Collection: Separate Sewers,1.5,Humboldt,CA
6001011001,6001011001t1,FORTUNA WWTF (Treatment Plant),['CA0022730'],11638.0,Treatment Plant,1.5,Humboldt,CA
6001012001,6001012001t0,GARBERVILLE WWTF (Collection: Separate Sewers),['R1-2011-0096'],1260.0,Collection: Separate Sewers,0.162,,CA
6001012001,6001012001t1,GARBERVILLE WWTF (Treatment Plant),['R1-2011-0096'],1260.0,Treatment Plant,0.162,,CA
6001013001,6001013001t0,HOPLAND WWTF (Collection: Separate Sewers),['R1-2008-0003'],747.0,Collection: Separate Sewers,0.121,,CA
6001013001,6001013001t1,HOPLAND WWTF (Treatment Plant),['R1-2008-0003'],747.0,Treatment Plant,0.121,,CA
6001014001,6001014001t0,Hopland Band WWTP (Collection: Separate Sewers),,630.0,Collection: Separate Sewers,0.09,,CA
6001014001,6001014001t1,Hopland Band WWTP (Treatment Plant),,630.0,Treatment Plant,0.09,,CA
6001015001,6001015001t0,MCKINLEYVILLE WWTF (Collection: Separate Sewers),['CA0024490'],15210.0,Collection: Separate Sewers,1.37,,CA
6001015001,6001015001t1,MCKINLEYVILLE WWTF (Treatment Plant),['CA0024490'],15210.0,Treatment Plant,1.37,,CA
6001016001,6001016001t0,MIRANDA WWTF (Collection: Separate Sewers),['No. R1-2019-0002'],104.0,Collection: Separate Sewers,0.046,,CA
6001016001,6001016001t1,MIRANDA WWTF (Treatment Plant),['No. R1-2019-0002'],104.0,Treatment Plant,0.046,,CA
6001017002,6001017002,Camp Meeker Collection System,,2056.0,Collection: Separate Sewers,,,CA
6001020001,6001020001t0,RIO DELL WWTF (Collection: Separate Sewers),['CA0022748'],2790.0,Collection: Separate Sewers,0.4,,CA
6001020001,6001020001t1,RIO DELL WWTF (Treatment Plant),['CA0022748'],2790.0,Treatment Plant,0.4,,CA
6001021001,6001021001,Sebastopol Collection System,['CA0025054'],7053.0,Collection: Separate Sewers,,,CA
6001024001,6001024001,Northcrest Collection System,,5940.0,Collection: Separate Sewers,,,CA
6001026001,6001026001t0,Happy Camp WWTP (Collection: Separate Sewers),,1000.0,Collection: Separate Sewers,0.18,Siskiyou,CA
6001026001,6001026001t1,Happy Camp WWTP (Treatment Plant),,1000.0,Treatment Plant,0.18,Siskiyou,CA
6001027001,6001027001t0,Willits WWTF (Collection: Separate Sewers),"['R1-01-071', 'CA0023060']",8100.0,Collection: Separate Sewers,7.0,,CA
6001027001,6001027001t1,Willits WWTF (Treatment Plant),"['R1-01-071', 'CA0023060']",8100.0,Treatment Plant,7.0,,CA
6001028001,6001028001t0,Fort Bragg WWTP (Collection: Separate Sewers),['CA0023078'],6928.0,Collection: Separate Sewers,1.0,,CA
6001028001,6001028001t1,Fort Bragg WWTP (Treatment Plant),['CA0023078'],6928.0,Treatment Plant,1.0,,CA
6001030001,6001030001,South Park Collection System,['2006-0003-DWQ'],11521.0,Collection: Separate Sewers,,Sonoma,CA
6001032001,6001032001t0,GRATON WWTF (Collection: Separate Sewers),['CA0023639'],941.0,Collection: Separate Sewers,0.14,,CA
6001032001,6001032001t1,GRATON WWTF (Treatment Plant),['CA0023639'],941.0,Treatment Plant,0.14,,CA
6001035001,6001035001t0,CLOVERDALE WWTF (Collection: Separate Sewers),"['CA0022977', '2006-0003-DWQ']",7920.0,Collection: Separate Sewers,1.0,Sonoma,CA
6001035001,6001035001t1,CLOVERDALE WWTF (Treatment Plant),"['CA0022977', '2006-0003-DWQ']",7920.0,Treatment Plant,1.0,Sonoma,CA
6001036001,6001036001t0,WINDSOR WWTF (Collection: Separate Sewers),['CA0023345'],24793.0,Collection: Separate Sewers,2.25,Sonoma,CA
6001036001,6001036001t1,WINDSOR WWTF (Treatment Plant),['CA0023345'],24793.0,Treatment Plant,2.25,Sonoma,CA
6001036001,6001036001t2,WINDSOR WWTF (Water Reuse),['CA0023345'],24793.0,Water Reuse,2.25,Sonoma,CA
6001037001,6001037001t0,Rohnert Park Collection System (Collection: Separate Sewers),,38908.0,Collection: Separate Sewers,,,CA
6001037001,6001037001t1,Rohnert Park Collection System (Water Reuse),,38908.0,Water Reuse,,,CA
6001038001,6001038001t0,BODEGA BAY WWTF (Collection: Separate Sewers),['NO. 91-130'],1810.0,Collection: Separate Sewers,0.355,Sonoma,CA
6001038001,6001038001t1,BODEGA BAY WWTF (Treatment Plant),['NO. 91-130'],1810.0,Treatment Plant,0.355,Sonoma,CA
6001040001,6001040001t0,Covelo WWTP (Collection: Separate Sewers),['CA0023574'],1080.0,Collection: Separate Sewers,0.097,Mendocino,CA
6001040001,6001040001t1,Covelo WWTP (Treatment Plant),['CA0023574'],1080.0,Treatment Plant,0.097,Mendocino,CA
6001041001,6001041001t0,Crescent City WWTF (Collection: Separate Sewers),['CA0022756'],11771.0,Collection: Separate Sewers,1.86,Del Norte,CA
6001041001,6001041001t1,Crescent City WWTF (Treatment Plant),['CA0022756'],11771.0,Treatment Plant,1.86,Del Norte,CA
6001042001,6001042001t0,Yreka WWTF (Collection: Separate Sewers),['CAL010509'],6990.0,Collection: Separate Sewers,1.0,,CA
6001042001,6001042001t1,Yreka WWTF (Treatment Plant),['CAL010509'],6990.0,Treatment Plant,1.0,,CA
6001045001,6001045001t0,Laguna Wastewater Treatment Plant (Collection: Separate Sewers),['CA0022764'],262365.0,Collection: Separate Sewers,21.3,Sonoma,CA
6001045001,6001045001t1,Laguna Wastewater Treatment Plant (Treatment Plant),['CA0022764'],262365.0,Treatment Plant,21.3,Sonoma,CA
6001045003,6001045003t0,Oakmont WWTP (Collection: Separate Sewers),['NO.88-052'],4091.0,Collection: Separate Sewers,0.65,,CA
6001045003,6001045003t1,Oakmont WWTP (Treatment Plant),['NO.88-052'],4091.0,Treatment Plant,0.65,,CA
6001047001,6001047001t0,Arcata WWTF (Collection: Separate Sewers),['CA0022713'],17266.0,Collection: Separate Sewers,2.3,Humboldt,CA
6001047001,6001047001t1,Arcata WWTF (Treatment Plant),['CA0022713'],17266.0,Treatment Plant,2.3,Humboldt,CA
6001048001,6001048001t0,POINT ARENA WWTF (Collection: Separate Sewers),['R1-2022-0015'],797.0,Collection: Separate Sewers,0.19,,CA
6001048001,6001048001t1,POINT ARENA WWTF (Treatment Plant),['R1-2022-0015'],797.0,Treatment Plant,0.19,,CA
6001049001,6001049001t0,ANCHOR BAY WWTF (Collection: Separate Sewers),['CA0024040'],95.0,Collection: Separate Sewers,0.01,,CA
6001049001,6001049001t1,ANCHOR BAY WWTF (Treatment Plant),['CA0024040'],95.0,Treatment Plant,0.01,,CA
6001050001,6001050001t0,CALPELLA WWTP (Collection: Separate Sewers),['ORDER No. R1-2019-00'],741.0,Collection: Separate Sewers,0.04,,CA
6001050001,6001050001t1,CALPELLA WWTP (Treatment Plant),['ORDER No. R1-2019-00'],741.0,Treatment Plant,0.04,,CA
6001054001,6001054001t0,WEED WWTF (Collection: Separate Sewers),['NO.96-070'],2583.0,Collection: Separate Sewers,0.227,,CA
6001054001,6001054001t1,WEED WWTF (Treatment Plant),['NO.96-070'],2583.0,Treatment Plant,0.227,,CA
6001055001,6001055001t0,Shelter Cove WWTF (Collection: Separate Sewers),['CA0023027'],1350.0,Collection: Separate Sewers,0.27,,CA
6001055001,6001055001t1,Shelter Cove WWTF (Treatment Plant),['CA0023027'],1350.0,Treatment Plant,0.27,,CA
6001056001,6001056001t0,Lake Shastina WWTF (Collection: Separate Sewers),['R1-2012-0029'],680.0,Collection: Separate Sewers,0.132,Siskiyou,CA
6001056001,6001056001t1,Lake Shastina WWTF (Treatment Plant),['R1-2012-0029'],680.0,Treatment Plant,0.132,Siskiyou,CA
6001062001,6001062001,Cotati Collection System,['2006-0003-DWQ'],6883.0,Collection: Separate Sewers,,Sonoma,CA
6001064001,6001064001,DORRIS WWTF,['WDR 98-004'],760.0,Collection: Pump Stations,0.12,Siskiyou,CA
6001064001,6001064001t0,DORRIS WWTF (Collection: Separate Sewers),['WDR 98-004'],760.0,Collection: Separate Sewers,0.12,Siskiyou,CA
6001064001,6001064001t1,DORRIS WWTF (Treatment Plant),['WDR 98-004'],760.0,Treatment Plant,0.12,Siskiyou,CA
6001065001,6001065001t0,Etna Wastewater Treatment Facility (Collection: Separate Sewers),['R1â\x80\x902015â\x80\x900026'],594.0,Collection: Separate Sewers,0.13,,CA
6001065001,6001065001t1,Etna Wastewater Treatment Facility (Treatment Plant),['R1â\x80\x902015â\x80\x900026'],594.0,Treatment Plant,0.13,,CA
6001069001,6001069001t0,LOLETA WWTF (Collection: Separate Sewers),['CA0023671'],676.0,Collection: Separate Sewers,0.12,,CA
6001069001,6001069001t1,LOLETA WWTF (Treatment Plant),['CA0023671'],676.0,Treatment Plant,0.12,,CA
6001070001,6001070001t1,Mendocino City WWTF (Biosolids Handling Facility),['CA0022870'],1904.0,Biosolids Handling Facility,0.31,,CA
6001070001,6001070001t0,Mendocino City WWTF (Collection: Separate Sewers),['CA0022870'],1904.0,Collection: Separate Sewers,0.31,,CA
6001070001,6001070001t2,Mendocino City WWTF (Treatment Plant),['CA0022870'],1904.0,Treatment Plant,0.31,,CA
6001078001,6001078001,Ukiah Valley Collection System,,5242.0,Collection: Separate Sewers,,,CA
6001079001,6001079001t0,Ukiah WWTF (Collection: Separate Sewers),"['CA0022888', 'R1-99-065']",23872.0,Collection: Separate Sewers,3.01,Mendocino,CA
6001079001,6001079001t1,Ukiah WWTF (Treatment Plant),"['CA0022888', 'R1-99-065']",23872.0,Treatment Plant,3.01,Mendocino,CA
6001082001,6001082001t0,HEALDSBURG WWTF (Collection: Separate Sewers),['CA0025135'],10980.0,Collection: Separate Sewers,1.4,Sonoma,CA
6001082001,6001082001t1,HEALDSBURG WWTF (Treatment Plant),['CA0025135'],10980.0,Treatment Plant,1.4,Sonoma,CA
6001085001,6001085001t0,NEWELL WWTF (Collection: Separate Sewers),['WDR Order No. 97-093'],295.0,Collection: Separate Sewers,0.156,,CA
6001085001,6001085001t1,NEWELL WWTF (Treatment Plant),['WDR Order No. 97-093'],295.0,Treatment Plant,0.156,,CA
6001092001,6001092001t0,Sea Ranch WWTF (Collection: Separate Sewers),,1040.0,Collection: Separate Sewers,0.04,,CA
6001092001,6001092001t1,Sea Ranch WWTF (Treatment Plant),,1040.0,Treatment Plant,0.04,,CA
6001093001,6001093001t0,MANILA WWTF (Collection: Separate Sewers),['WDR 95-002'],748.0,Collection: Separate Sewers,0.14,Humboldt,CA
