"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"26000214003",1088417,MI,Discharge To Another Facility,100,100,"26000214001"
"26000229001",1088430,MI,Outfall To Surface Waters,100,100,
"26000235001",1088434,MI,Outfall To Surface Waters,100,100,
"26000313003",1088453,MI,Discharge To Another Facility,100,100,"26000313001"
"26000459001",1088519,MI,Outfall To Surface Waters,100,100,
"26000515002",1088569,MI,Discharge To Another Facility,100,100,"26000596100"
"26000717001",1088624,MI,Outfall To Surface Waters,100,100,
"26000933004",1088655,MI,Discharge To Another Facility,100,100,"26000925001"
"26002007002",1088701,MI,Discharge To Another Facility,100,100,"26002007001"
"26002032001",1088729,MI,Outfall To Surface Waters,100,100,
"26002059001",1088743,MI,Outfall To Surface Waters,100,100,
"26003065001",1088872,MI,Outfall To Surface Waters,100,100,
"26003132001",1088919,MI,Outfall To Surface Waters,100,100,
"26003133001",1088920,MI,Outfall To Surface Waters,100,100,
"26004005011",1089009,MI,Outfall To Surface Waters,100,100,
"26004006020",1089023,MI,Discharge To Another Facility,100,100,"26004006001"
"26004022001",1089044,MI,Outfall To Surface Waters,100,100,
"25000150001",1092431,MA,Outfall To Surface Waters,100,100,
"25000262001",1092543,MA,Outfall To Surface Waters,100,100,
"50000042001",1094092,VT,Outfall To Surface Waters,100,100,
"54000505001",1094737,WV,Outfall To Surface Waters,100,100,
"54000513001",1094741,WV,Outfall To Surface Waters,100,100,
"54001501001",1094826,WV,Outfall To Surface Waters,100,100,
"33000047001",1100942,NH,Discharge To Another Facility,100,100,"33000051001"
"02000106002",1104789,AK,Outfall To Surface Waters,100,100,
"05000336001",1105155,AR,Outfall To Surface Waters,100,100,
"05000520001",1105320,AR,Discharge To Another Facility,100,100,"05000782001"
"05000603001",1105403,AR,Outfall To Surface Waters,100,100,
"05000685001",1105482,AR,Outfall To Surface Waters,100,100,
"05000740001",1105531,AR,Discharge To Another Facility,100,100,"05000005001"
"13000012002",1108946,GA,Discharge To Another Facility,100,100,"13000012003"
"13000022001",1108973,GA,Outfall To Surface Waters,100,100,
"13000098001",1109101,GA,Outfall To Surface Waters,100,100,
"13000537001",1109335,GA,Outfall To Surface Waters,100,100,
"13000652001",1109471,GA,Reuse: Irrigation,100,100,
"13000809001",1109631,GA,Discharge To Another Facility,100,100,"13009990003"
"17000016001",1113309,IL,Outfall To Surface Waters,100,100,
"17000255001",1113532,IL,Discharge To Another Facility,100,100,"17000238001"
"17000410001",1113679,IL,Outfall To Surface Waters,100,100,
"17000572001",1113849,IL,Discharge To Another Facility,100,100,"17000721009"
"17000698001",1113961,IL,Discharge To Another Facility,100,100,"17000703001"
"33000037001",1100933,NH,Outfall To Surface Waters,75,65,
"01000028001",1101857,AL,Outfall To Surface Waters,100,100,
"01000110003",1101944,AL,Outfall To Surface Waters,100,100,
"05000118001",1104952,AR,Outfall To Surface Waters,100,100,
"05000276001",1105103,AR,Outfall To Surface Waters,100,100,
"05000437001",1105227,AR,Outfall To Surface Waters,100,100,
"05000480001",1105264,AR,Outfall To Surface Waters,100,100,
"05000664001",1105462,AR,Outfall To Surface Waters,100,100,
"05000668001",1105466,AR,Outfall To Surface Waters,100,100,
"13000012003",1108947,GA,Outfall To Surface Waters,100,100,
"13000172001",1109178,GA,Outfall To Surface Waters,100,0,
"13000556001",1109355,GA,Outfall To Surface Waters,100,100,
"17000392001",1113659,IL,Outfall To Surface Waters,100,100,
"17000487001",1113759,IL,Outfall To Surface Waters,100,100,
"17007124002",1114302,IL,Outfall To Surface Waters,100,100,
"17009302001",1114410,IL,Outfall To Surface Waters,100,100,
"18000025001",1120077,IN,Outfall To Surface Waters,100,100,
"18000200001",1120141,IN,Outfall To Surface Waters,100,100,
"18000806001",1120218,IN,Outfall To Surface Waters,100,100,
"18004657001",1120391,IN,Discharge To Another Facility,100,100,"18004655001"
"18004873001",1120434,IN,Outfall To Surface Waters,100,100,
"19000023001",1123473,IA,Outfall To Surface Waters,100,100,
"19000025001",1123475,IA,Outfall To Surface Waters,100,100,
"19000084001",1123524,IA,Outfall To Surface Waters,100,100,
"19000283001",1123696,IA,Outfall To Surface Waters,100,100,
"19000351001",1123751,IA,Discharge To Another Facility,0,100,"19000226001"
"19000388001",1123784,IA,Outfall To Surface Waters,100,100,
"19000460001",1123852,IA,Outfall To Surface Waters,100,100,
"19000465001",1123857,IA,Outfall To Surface Waters,100,100,
"19000629001",1124005,IA,Outfall To Surface Waters,100,100,
"19000644001",1124017,IA,Outfall To Surface Waters,100,100,
"19000770001",1124121,IA,Outfall To Surface Waters,100,100,
"19000869001",1124212,IA,Outfall To Surface Waters,100,100,
"19000878001",1124218,IA,Outfall To Surface Waters,100,100,
"19000932001",1124266,IA,Discharge To Another Facility,100,100,"19000226001"
"20000499010",1130321,KS,Discharge To Another Facility,100,100,"20000470002"
"20000604001",1130345,KS,Evaporation,100,100,
"20000608001",1130347,KS,Outfall To Surface Waters,100,100,
"20000712001",1130370,KS,Outfall To Surface Waters,100,100,
"20000938001",1130449,KS,Outfall To Surface Waters,100,100,
"20001111001",1130506,KS,Evaporation,100,100,
"20001303001",1130573,KS,Outfall To Surface Waters,100,100,
"20001311001",1130580,KS,Evaporation,100,100,
"20001337001",1130603,KS,Evaporation,100,100,
"29001180008",1133503,MO,Outfall To Surface Waters,100,100,
"29002184001",1133721,MO,Outfall To Surface Waters,100,0,
"29002351002",1133796,MO,"Overland Flow, No Discharge",100,100,
"29004006001",1134033,MO,Outfall To Surface Waters,100,0,
"21000300001",1139716,KY,Outfall To Surface Waters,100,100,
"21000370001",1139762,KY,Outfall To Surface Waters,100,100,
"23000057002",1142493,ME,Ocean Discharge,100,100,
"23000083001",1142521,ME,Outfall To Surface Waters,100,100,
"23000125001",1142563,ME,Ocean Discharge,100,100,
"72000005006",1144042,PR,Outfall To Surface Waters,100,100,
"31000047001",1145756,NE,Evaporation,100,100,
"31000200001",1145780,NE,Outfall To Surface Waters,100,100,
"31000434001",1145828,NE,Evaporation,100,100,
"31000905001",1145877,NE,Outfall To Surface Waters,100,100,
"31001105001",1145909,NE,Evaporation,100,100,
"31001395001",1145946,NE,Reuse: Irrigation,100,100,
"31001530001",1145962,NE,Outfall To Surface Waters,100,100,
"31002065001",1146030,NE,Evaporation,100,100,
"27000326001",1148149,MN,Discharge To Another Facility,100,100,"27000001003"
"27000359001",1148176,MN,Outfall To Surface Waters,100,100,
"27001905001",1148245,MN,Outfall To Surface Waters,100,100,
"27009907001",1148584,MN,Outfall To Surface Waters,100,100,
"38000079001",1151331,ND,Outfall To Surface Waters,100,100,
"38000197001",1151440,ND,Outfall To Surface Waters,100,100,
"38000219001",1151459,ND,Outfall To Surface Waters,100,100,
"38000288001",1151528,ND,Outfall To Surface Waters,100,100,
"38000303001",1151541,ND,Outfall To Surface Waters,100,100,
"38000318001",1151554,ND,Outfall To Surface Waters,100,100,
"37002505001",1153291,NC,Discharge To Another Facility,100,100,"37005401002"
"37004601001",1153441,NC,Reuse: Irrigation,100,100,
"37006408001",1153554,NC,Outfall To Surface Waters,100,100,
"37006903002",1153585,NC,Reuse: Irrigation,100,100,
"37007601001",1153616,NC,Outfall To Surface Waters,100,100,
"37009004001",1153754,NC,Discharge To Another Facility,100,100,"37009002010"
"28000165001",1160219,MS,Outfall To Surface Waters,100,100,
"41000010001",1164265,OR,Discharge To Another Facility,100,100,"41000001002"
"41000022005",1164282,OR,Outfall To Surface Waters,60,60,
"41000060001",1164322,OR,Outfall To Surface Waters,100,100,
"41000206001",1164427,OR,Evaporation,40,40,
"41000270001",1164479,OR,Outfall To Surface Waters,100,100,
"41000284001",1164490,OR,Outfall To Surface Waters,100,100,
"47000320001",1166023,TN,Outfall To Surface Waters,100,100,
"22000545001",1168206,LA,Outfall To Surface Waters,100,100,
"22000700002",1168222,LA,Outfall To Surface Waters,100,100,
"22003131003",1168402,LA,Outfall To Surface Waters,100,100,
"49000074001",1170428,UT,Evaporation,50,50,
"49000074001",1170428,UT,Reuse: Environmental restoration and groundwater discharge,50,50,
"49000076001",1170429,UT,Outfall To Surface Waters,100,100,
"49000083001",1170434,UT,Discharge To Another Facility,100,100,"49000132001"
"49000158001",1170503,UT,Outfall To Surface Waters,100,100,
"40000013004",1172432,OK,Outfall To Surface Waters,100,100,
"05000051002",3501299,AR,Outfall To Surface Waters,100,100,
"12000156026",3502580,FL,Reuse: Impoundments,100,100,
"12000136022",3503380,FL,Deep well disposal (UIC Class I),100,100,
"48001102007",3507162,TX,Discharge To Another Facility,100,100,"48001102002"
"48004122006",3513976,TX,Discharge To Another Facility,100,100,"48000004007"
"54002505007",3513998,WV,Outfall To Surface Waters,100,100,
"54001707004",3514840,WV,Discharge To Another Facility,100,100,"54002422001"
"39000161013",3516438,OH,Discharge To Another Facility,100,100,"39005334001"
"54000000031",3608020,WV,Outfall To Surface Waters,0,100,
"17000664002",410534,IL,Outfall To Surface Waters,100,100,
"27044000112",422338,MN,Outfall To Surface Waters,100,100,
"51000276002",426454,VA,Discharge To Another Facility,100,100,"51000276001"
"29001237048",460549,MO,Outfall To Surface Waters,100,0,
"29001237048",460549,MO,Discharge To Another Facility,0,100,"29001003023"
"35000000018",493901,NM,Outfall To Surface Waters,100,100,
"10000018001",1066466,DE,Outfall To Surface Waters,100,100,
"08000157002",1066951,CO,Outfall To Surface Waters,100,100,
"08000173001",1066967,CO,Outfall To Surface Waters,100,100,
"08000174001",1066968,CO,Outfall To Surface Waters,100,100,
"08000233001",1067023,CO,Outfall To Surface Waters,100,100,
"09000280001",1071800,CT,Discharge To Another Facility,100,100,"09000420001"
"09000490001",1071822,CT,Outfall To Surface Waters,100,100,
"09000950001",1071887,CT,Outfall To Surface Waters,100,100,
"09001520001",1071957,CT,Discharge To Another Facility,100,100,"09000950001"
"34001208001",1073365,NJ,Discharge To Another Facility,100,100,"34001005001"
"34001302001",1073406,NJ,Discharge To Another Facility,100,100,"34001005001"
"34001438001",1073480,NJ,Discharge To Another Facility,100,100,"34001105001"
"34002066001",1073517,NJ,Ocean Discharge,100,100,
"34002109001",1073526,NJ,Discharge To Another Facility,100,100,"34002097001"
"34002524001",1073606,NJ,Discharge To Another Facility,100,100,"34002003001"
"34005501001",1073777,NJ,Discharge To Another Facility,100,100,"34004014001"
"34006040001",1073789,NJ,Discharge To Another Facility,100,100,"34006012001"
"34006236001",1073827,NJ,Outfall To Surface Waters,100,100,
"34006244001",1073828,NJ,Discharge To Another Facility,100,100,"34006012001"
"34006417001",1073842,NJ,Outfall To Surface Waters,100,100,
"34007019001",1073855,NJ,Discharge To Another Facility,100,100,"34007117001"
"34007154001",1073877,NJ,Outfall To Surface Waters,100,100,
"34007166001",1073879,NJ,Reuse: Environmental restoration and groundwater discharge,100,100,
"34008322001",1073924,NJ,Outfall To Surface Waters,100,100,
"34009411001",1073960,NJ,Outfall To Surface Waters,100,100,
"34009504001",1073966,NJ,Discharge To Another Facility,100,100,"34009503001"
"12000084001",1078216,FL,Discharge To Another Facility,100,100,"12000087001"
"12000100001",1078244,FL,Outfall To Surface Waters,100,100,
"12000265001",1078393,FL,Reuse: Irrigation,0,50,
"12000265001",1078393,FL,Reuse: Impoundments,100,50,
"39000032001",1080454,OH,Discharge To Another Facility,100,100,"39000072022"
"39000165001",1080590,OH,Outfall To Surface Waters,100,100,
"39000188001",1080610,OH,Outfall To Surface Waters,100,100,
"39005635001",1081311,OH,Outfall To Surface Waters,100,100,
"39006475001",1081454,OH,Outfall To Surface Waters,100,100,
"39007840001",1081564,OH,Outfall To Surface Waters,95,95,
"39007945001",1081569,OH,Outfall To Surface Waters,100,100,
"26000166001",1088403,MI,Outfall To Surface Waters,100,100,
"26000458001",1088512,MI,Outfall To Surface Waters,100,100,
"26000465002",1088528,MI,Discharge To Another Facility,100,100,"26000465001"
"26000513001",1088566,MI,Discharge To Another Facility,100,100,"26000596100"
"26000634001",1088614,MI,Outfall To Surface Waters,100,100,
"26003049001",1088856,MI,Outfall To Surface Waters,100,100,
"26003069001",1088875,MI,Outfall To Surface Waters,100,100,
"26004005004",1089002,MI,Discharge To Another Facility,100,100,"26004005011"
"25000237002",1092522,MA,Discharge To Another Facility,100,100,"25000093001"
"25000379001",1092562,MA,Reuse: Environmental restoration and groundwater discharge,100,100,
"50000013001",1094063,VT,Outfall To Surface Waters,100,100,
"50000053001",1094104,VT,Outfall To Surface Waters,100,100,
"50000059001",1094109,VT,Outfall To Surface Waters,100,100,
"50000065001",1094116,VT,Outfall To Surface Waters,100,100,
"50000082001",1094131,VT,Discharge To Another Facility,100,100,"50000007001"
"54003804001",1095151,WV,Outfall To Surface Waters,100,100,
"54004219001",1095215,WV,Discharge To Another Facility,100,100,"54000102001"
"54004503001",1095243,WV,Outfall To Surface Waters,100,100,
"33000018001",1100912,NH,Discharge To Another Facility,100,100,"50000007001"
"33000042001",1100938,NH,Outfall To Surface Waters,100,100,
"33000070001",1100960,NH,Discharge To Another Facility,100,100,"33000058001"
"33000150002",1101001,NH,Discharge To Another Facility,100,100,"33000161001"
"01000006004",1101832,AL,Outfall To Surface Waters,100,100,
"01000048001",1101877,AL,Outfall To Surface Waters,100,100,
"01000050001",1101882,AL,Outfall To Surface Waters,100,100,
"01000235001",1102065,AL,Outfall To Surface Waters,100,100,
"02000102002",1104785,AK,Outfall To Surface Waters,100,100,
"02000196001",1104809,AK,Reuse: Environmental restoration and groundwater discharge,100,100,
"02000345001",1104824,AK,Ocean Discharge,100,100,
"02000388001",1104832,AK,Reuse: Environmental restoration and groundwater discharge,100,100,
"34002317001",1073552,NJ,Discharge To Another Facility,100,100,"34002065001"
"34003501001",1073665,NJ,Discharge To Another Facility,100,100,"34003079002"
"34008125001",1073908,NJ,Discharge To Another Facility,100,100,"34008357001"
"12000074001",1078201,FL,Reuse: Landscape-related irrigation,100,100,
"12000085001",1078217,FL,Deep well disposal (UIC Class I),100,100,
"12000097002",1078231,FL,Reuse: Landscape-related irrigation,100,100,
"12000145001",1078303,FL,Reuse: Landscape-related irrigation,100,100,
"12000177002",1078343,FL,Discharge To Another Facility,100,100,"12000000095"
"12000201001",1078356,FL,Discharge To Another Facility,100,100,"12000088002"
"39000310001",1080722,OH,Outfall To Surface Waters,100,100,
"39000335001",1080746,OH,Discharge To Another Facility,100,100,"39007090001"
"39000574001",1080820,OH,Outfall To Surface Waters,100,100,
"39001617001",1080919,OH,Outfall To Surface Waters,100,100,
"39001666001",1080950,OH,Outfall To Surface Waters,100,100,
"39001911001",1080968,OH,Discharge To Another Facility,100,100,"39008330003"
"36003094007",3107717,NY,Discharge To Another Facility,100,100,"36003100001"
"39001660031",3145299,OH,Discharge To Another Facility,100,100,"39001660001"
"36009127002",3147108,NY,Discharge To Another Facility,100,100,"36009127001"
"51001400100",3216752,VA,Discharge To Another Facility,0,100,"51000122001"
"01200100028",3365031,AL,Outfall To Surface Waters,100,100,
"39000061002",3383233,OH,Outfall To Surface Waters,100,100,
"54000208012",3385433,WV,Outfall To Surface Waters,100,100,
"36001960050",3480190,NY,Discharge To Another Facility,100,100,"36003058001"
"36008017002",3491881,NY,Discharge To Another Facility,100,100,"36008017001"
"36008052101",3500383,NY,Outfall To Surface Waters,100,100,
"05000059001",3501900,AR,Discharge To Another Facility,100,100,"05000003003"
"17002042001",3502486,IL,Discharge To Another Facility,100,100,"17000407001"
"29003804001",3504840,MO,"Overland Flow, No Discharge",100,100,
"72000002011",3507542,PR,Outfall To Surface Waters,100,100,
"26001112010",3513439,MI,Discharge To Another Facility,100,100,"26001112001"
"48005157002",3513717,TX,Outfall To Surface Waters,100,100,
"26000458012",3514316,MI,Discharge To Another Facility,100,100,"26000458001"
"39000072023",3516277,OH,Outfall To Surface Waters,100,100,
"39008072011",3521596,OH,Outfall To Surface Waters,100,100,
"18120000005",3524860,IN,Outfall To Surface Waters,100,100,
"53002012051",3528896,WA,Discharge To Another Facility,100,100,"53000776007"
"30300299001",3536076,MT,Reuse: Environmental restoration and groundwater discharge,100,100,
"29003473002",3536796,MO,Outfall To Surface Waters,100,100,
"21000019000",3542737,KY,Outfall To Surface Waters,100,0,
"53320000001",374154,WA,Reuse: Impoundments,100,100,
"47000142001",402762,TN,Reuse: Landscape-related irrigation,100,100,
"48000017010",420616,TX,Evaporation,100,100,
"72000003010",424329,PR,Outfall To Surface Waters,100,100,
"40000797002",429744,OK,Outfall To Surface Waters,60,60,
"40000797002",429744,OK,Reuse: Irrigation,40,40,
"37005111001",432744,NC,Discharge To Another Facility,100,0,"37005113001"
"08000006001",1066814,CO,Outfall To Surface Waters,100,100,
"08000031001",1066834,CO,Discharge To Another Facility,100,100,"08000029001"
"08000036001",1066839,CO,Outfall To Surface Waters,100,75,
"08000074001",1066878,CO,Outfall To Surface Waters,100,62,
"08000074001",1066878,CO,Discharge To Another Facility,0,38,"08201200117"
"08000338002",1067125,CO,Evaporation,100,100,
"04001716001",1069546,AZ,Evaporation,100,100,
"04002710001",1069677,AZ,Outfall To Surface Waters,100,100,
"34001179001",1073349,NJ,Discharge To Another Facility,100,100,"34001093001"
"34001202001",1073362,NJ,Discharge To Another Facility,100,100,"34001082001"
"34003079003",1073641,NJ,Ocean Discharge,100,100,
"34003505001",1073669,NJ,Discharge To Another Facility,100,100,"34003079001"
"34004272001",1073720,NJ,Discharge To Another Facility,100,100,"34004001001"
"34005018001",1073740,NJ,Outfall To Surface Waters,100,100,
"34007092001",1073866,NJ,Outfall To Surface Waters,100,100,
"12000052002",1078172,FL,Reuse: Irrigation,100,100,
"12000072001",1078196,FL,Discharge To Another Facility,100,100,"12000065004"
"12000190001",1078349,FL,Reuse: Landscape-related irrigation,100,100,
"12000193001",1078351,FL,Reuse: Landscape-related irrigation,25,25,
"39000016001",1080438,OH,Outfall To Surface Waters,100,100,
"39000035001",1080457,OH,Outfall To Surface Waters,100,100,
"39000145001",1080570,OH,Discharge To Another Facility,100,100,"39001666002"
"39000198001",1080620,OH,Outfall To Surface Waters,100,100,
"39000353001",1080764,OH,Outfall To Surface Waters,100,100,
"39000359001",1080770,OH,Outfall To Surface Waters,100,100,
"39000386001",1080799,OH,Outfall To Surface Waters,100,100,
"39000392002",1080806,OH,Discharge To Another Facility,76,76,"39002868001"
"39000392002",1080806,OH,Discharge To Another Facility,24,24,"39000399001"
"39000504001",1080813,OH,Discharge To Another Facility,100,100,"39001660001"
"39000632001",1080831,OH,Discharge To Another Facility,100,100,"39000630001"
"39001995001",1080976,OH,Outfall To Surface Waters,100,100,
"39002813005",1081039,OH,Discharge To Another Facility,100,100,"39001792001"
"17007308001",1114326,IL,Outfall To Surface Waters,100,100,
"18000004001",1120059,IN,Outfall To Surface Waters,100,100,
"18000227001",1120145,IN,Outfall To Surface Waters,100,100,
"18000301001",1120160,IN,Outfall To Surface Waters,100,100,
"18000458001",1120191,IN,Outfall To Surface Waters,100,100,
"18000506001",1120195,IN,Outfall To Surface Waters,100,100,
"18002040001",1120264,IN,Outfall To Surface Waters,100,100,
"18003350001",1120311,IN,Outfall To Surface Waters,100,100,
"18004052001",1120320,IN,Outfall To Surface Waters,100,100,
"18004753001",1120411,IN,Outfall To Surface Waters,100,100,
"18005354001",1120487,IN,Outfall To Surface Waters,100,100,
"19000057001",1123503,IA,Outfall To Surface Waters,100,100,
"19000129001",1123559,IA,Outfall To Surface Waters,100,100,
"19000308001",1123716,IA,Outfall To Surface Waters,100,100,
"19000455001",1123847,IA,Outfall To Surface Waters,100,100,
"19000475001",1123866,IA,Outfall To Surface Waters,100,100,
"19000485001",1123875,IA,Outfall To Surface Waters,100,100,
"19000591001",1123972,IA,Outfall To Surface Waters,100,100,
"19000806001",1124154,IA,Outfall To Surface Waters,100,100,
"19000825001",1124170,IA,Outfall To Surface Waters,100,100,
"19000837001",1124182,IA,Outfall To Surface Waters,100,100,
"19000893001",1124232,IA,Outfall To Surface Waters,100,100,
"19001034001",1124313,IA,Outfall To Surface Waters,100,100,
"16000171001",1128697,ID,Outfall To Surface Waters,100,100,
"16000248001",1128768,ID,Reuse: Irrigation,100,100,
"20000479001",1130294,KS,Outfall To Surface Waters,100,100,
"20000498003",1130303,KS,Discharge To Another Facility,100,100,"20000498010"
"20000716002",1130373,KS,Discharge To Another Facility,100,100,"20000716001"
"20001206001",1130537,KS,Outfall To Surface Waters,100,100,
"20001511001",1130632,KS,Outfall To Surface Waters,100,100,
"29000959004",1133225,MO,Discharge To Another Facility,100,100,"29000959001"
"29001011002",1133244,MO,Outfall To Surface Waters,100,100,
"29001011009",1133250,MO,Outfall To Surface Waters,100,100,
"29001094001",1133374,MO,Outfall To Surface Waters,100,100,
"29001229005",1133560,MO,Outfall To Surface Waters,100,100,
"29001239008",1133613,MO,Discharge To Another Facility,100,100,"29001021001"
"29002404001",1133828,MO,Outfall To Surface Waters,100,100,
"29003039001",1133895,MO,Outfall To Surface Waters,100,0,
"29004069001",1134086,MO,"Overland Flow, No Discharge",100,100,
"29004109001",1134118,MO,Outfall To Surface Waters,100,100,
"21000073001",1139538,KY,Outfall To Surface Waters,100,100,
"21000114004",1139577,KY,Outfall To Surface Waters,100,100,
"21000173001",1139614,KY,Outfall To Surface Waters,100,100,
"21000245001",1139672,KY,Outfall To Surface Waters,100,100,
"21000377001",1139767,KY,Outfall To Surface Waters,100,100,
"23000049001",1142484,ME,Outfall To Surface Waters,100,100,
"23000060001",1142497,ME,Outfall To Surface Waters,99,99,
"23000060001",1142497,ME,CSO Discharge,1,1,
"23000126001",1142564,ME,Outfall To Surface Waters,100,100,
"23000250001",1142635,ME,Discharge To Another Facility,100,100,"23000027001"
"66000001001",1143949,GU,Ocean Discharge,100,100,
"32000004001",1144625,NV,Reuse: Environmental restoration and groundwater discharge,100,100,
"35000034001",1145048,NM,Outfall To Surface Waters,100,100,
"31000235001",1145797,NE,Outfall To Surface Waters,100,100,
"31000665001",1145853,NE,Outfall To Surface Waters,100,100,
"31001030001",1145900,NE,Outfall To Surface Waters,100,100,
"31001155001",1145914,NE,Reuse: Agricultural-related and livestock watering,20,20,
"31002085001",1146032,NE,Outfall To Surface Waters,100,100,
"31008170001",1146166,NE,Discharge To Another Facility,100,100,"31000950001"
"27000090001",1147971,MN,Discharge To Another Facility,100,100,"27000001002"
"27000151001",1148018,MN,Outfall To Surface Waters,100,100,
"27000241001",1148097,MN,Outfall To Surface Waters,100,100,
"27000254001",1148107,MN,Outfall To Surface Waters,100,100,
"27003516001",1148297,MN,Outfall To Surface Waters,100,100,
"27003803001",1148311,MN,Outfall To Surface Waters,100,100,
"27003806001",1148313,MN,Outfall To Surface Waters,100,100,
"27005802001",1148360,MN,Outfall To Surface Waters,100,100,
"27006305001",1148379,MN,Reuse: Agricultural-related and livestock watering,100,100,
"27007017001",1148390,MN,Outfall To Surface Waters,100,100,
"27007514001",1148422,MN,Outfall To Surface Waters,100,100,
"27009222001",1148469,MN,Outfall To Surface Waters,100,100,
"38000059001",1151312,ND,Outfall To Surface Waters,100,100,
"38000109001",1151358,ND,Outfall To Surface Waters,100,100,
"38000119001",1151366,ND,Outfall To Surface Waters,100,100,
"38000326001",1151562,ND,Outfall To Surface Waters,100,100,
"38000336001",1151572,ND,Outfall To Surface Waters,100,100,
"37000601001",1153116,NC,Outfall To Surface Waters,100,100,
"37001904001",1153240,NC,Outfall To Surface Waters,100,100,
"37004202001",1153410,NC,Outfall To Surface Waters,100,100,
"37004404001",1153432,NC,Outfall To Surface Waters,100,100,
"37006501002",1153558,NC,Outfall To Surface Waters,100,100,
"37006504001",1153561,NC,Outfall To Surface Waters,100,100,
"37008001002",1153674,NC,Outfall To Surface Waters,100,100,
"37009003001",1153753,NC,Discharge To Another Facility,100,100,"37009001001"
"30000069001",1159132,MT,Outfall To Surface Waters,100,100,
"30000196001",1159233,MT,Outfall To Surface Waters,100,100,
"30000239001",1159266,MT,Evaporation,100,100,
"28000045001",1160182,MS,Outfall To Surface Waters,100,100,
"28000111001",1160201,MS,Outfall To Surface Waters,100,100,
"28000335001",1160266,MS,Outfall To Surface Waters,100,100,
"47000475001",1166046,TN,Outfall To Surface Waters,100,100,
"47000845001",1166121,TN,Outfall To Surface Waters,100,100,
"22000140001",1168177,LA,Outfall To Surface Waters,100,100,
"22003034001",1168312,LA,Outfall To Surface Waters,100,100,
"22003056001",1168328,LA,Outfall To Surface Waters,100,100,
"49000140001",1170487,UT,Outfall To Surface Waters,100,100,
"17001003001",1114031,IL,Outfall To Surface Waters,100,100,
"40000185001",1172573,OK,Outfall To Surface Waters,100,100,
"40000218002",1172598,OK,Discharge To Another Facility,100,100,"40000211001"
"40000343001",1172631,OK,Outfall To Surface Waters,100,100,
"40000415001",1172672,OK,Evaporation,100,100,
"40000525001",1172741,OK,Evaporation,100,100,
"40000656001",1172808,OK,Evaporation,60,60,
"40000656001",1172808,OK,Reuse: Irrigation,40,40,
"06001055001",1175221,CA,Ocean Discharge,70,70,
"06001055001",1175221,CA,Reuse: Irrigation,30,30,
"06002010001",1175271,CA,Discharge To Another Facility,100,100,"06002041001"
"06002125001",1175358,CA,Ocean Discharge,100,100,
"06004010001",1175491,CA,Ocean Discharge,100,0,
"06005109001",1175641,CA,Reuse: Landscape-related irrigation,100,100,
"06005139001",1175660,CA,Discharge To Another Facility,100,100,"06005227001"
"06005169001",1175684,CA,Evaporation,100,100,
"06008011001",1175962,CA,Discharge To Another Facility,100,100,"06008010003"
"53000095001",1180750,WA,Discharge To Another Facility,100,100,"53000776001"
"53001920001",1181014,WA,Outfall To Surface Waters,100,100,
"48000016001",1182798,TX,Outfall To Surface Waters,100,100,
"48002030001",1183124,TX,Evaporation,100,100,
"48003051001",1183212,TX,Outfall To Surface Waters,100,100,
"48007090001",1183913,TX,Outfall To Surface Waters,100,100,
"48007181001",1183985,TX,Discharge To Another Facility,100,100,"48007719001"
"48007197001",1183992,TX,Discharge To Another Facility,100,100,"48007069001"
"48007542001",1184134,TX,Discharge To Another Facility,100,100,"48007120001"
"48007838001",1184297,TX,Outfall To Surface Waters,100,100,
"48008019002",1184365,TX,Discharge To Another Facility,100,100,"48008045001"
"48008034001",1184381,TX,Outfall To Surface Waters,100,100,
"48009024001",1184483,TX,Outfall To Surface Waters,100,100,
"51000086002",1192674,VA,Discharge To Another Facility,100,100,"51000056001"
"51000162001",1192732,VA,Outfall To Surface Waters,100,100,
"51000308001",1192943,VA,Outfall To Surface Waters,100,0,
"51000349001",1192996,VA,Outfall To Surface Waters,100,100,
"56000120001",1194878,WY,Discharge To Another Facility,100,100,"56000001001"
"42001278001",1195730,PA,Outfall To Surface Waters,100,100,
"55000002001",1205996,WI,Outfall To Surface Waters,100,100,
"55000016001",1206010,WI,Reuse: Environmental restoration and groundwater discharge,100,100,
"55000500001",1206080,WI,Outfall To Surface Waters,100,100,
"55000950001",1206134,WI,Reuse: Environmental restoration and groundwater discharge,100,100,
"55001020001",1206143,WI,Outfall To Surface Waters,100,100,
"55001210001",1206160,WI,Outfall To Surface Waters,100,100,
"55001250001",1206164,WI,Outfall To Surface Waters,100,100,
"55003290001",1206471,WI,Outfall To Surface Waters,100,100,
"55003745001",1206539,WI,Discharge To Another Facility,100,100,"55000708001"
"55004090001",1206585,WI,Outfall To Surface Waters,100,100,
"55007902001",1206811,WI,Outfall To Surface Waters,100,100,
"55009712001",1206932,WI,Reuse: Environmental restoration and groundwater discharge,100,100,
"55009945001",1207010,WI,Reuse: Environmental restoration and groundwater discharge,100,100,
"24000003017",1214142,MD,Discharge To Another Facility,100,100,"24000002002"
"24000054012",1214320,MD,Outfall To Surface Waters,100,100,
"24000071017",1214380,MD,Outfall To Surface Waters,100,100,
"24000086002",1214398,MD,Outfall To Surface Waters,100,80,
